


EXPERIMENT: input length 3
[2019-04-30 10:39] Train Step 0000/10000, Batch Size = 512, Examples/Sec = 1370.64, Accuracy = 0.03, Loss = 2.328
[2019-04-30 10:54] Train Step 5530/10000, Batch Size = 512, Examples/Sec = 70803.94, Accuracy = 0.29, Loss = 1.927
[2019-04-30 10:54] Train Step 5540/10000, Batch Size = 512, Examples/Sec = 70687.41, Accuracy = 0.30, Loss = 1.922
[2019-04-30 10:54] Train Step 5550/10000, Batch Size = 512, Examples/Sec = 70706.03, Accuracy = 0.33, Loss = 1.896
[2019-04-30 10:54] Train Step 5560/10000, Batch Size = 512, Examples/Sec = 70780.61, Accuracy = 0.34, Loss = 1.902
[2019-04-30 10:54] Train Step 5570/10000, Batch Size = 512, Examples/Sec = 70531.86, Accuracy = 0.31, Loss = 1.925
[2019-04-30 10:54] Train Step 5580/10000, Batch Size = 512, Examples/Sec = 70713.02, Accuracy = 0.30, Loss = 1.923
[2019-04-30 10:54] Train Step 5590/10000, Batch Size = 512, Examples/Sec = 70895.11, Accuracy = 0.35, Loss = 1.890
[2019-04-30 10:54] Train Step 5600/10000, Batch Size = 512, Examples/Sec = 70773.61, Accuracy = 0.30, Loss = 1.934
[2019-04-30 10:54] Train Step 5610/10000, Batch Size = 512, Examples/Sec = 71014.67, Accuracy = 0.33, Loss = 1.909
[2019-04-30 10:54] Train Step 5620/10000, Batch Size = 512, Examples/Sec = 71115.79, Accuracy = 0.36, Loss = 1.894
[2019-04-30 10:54] Train Step 5630/10000, Batch Size = 512, Examples/Sec = 70708.36, Accuracy = 0.34, Loss = 1.903
[2019-04-30 10:54] Train Step 5640/10000, Batch Size = 512, Examples/Sec = 70817.95, Accuracy = 0.32, Loss = 1.914
[2019-04-30 10:54] Train Step 5650/10000, Batch Size = 512, Examples/Sec = 70897.45, Accuracy = 0.35, Loss = 1.892
[2019-04-30 10:54] Train Step 5660/10000, Batch Size = 512, Examples/Sec = 70974.77, Accuracy = 0.33, Loss = 1.907
[2019-04-30 10:54] Train Step 5670/10000, Batch Size = 512, Examples/Sec = 70550.40, Accuracy = 0.33, Loss = 1.900
[2019-04-30 10:54] Train Step 5680/10000, Batch Size = 512, Examples/Sec = 70513.34, Accuracy = 0.34, Loss = 1.896
[2019-04-30 10:54] Train Step 5690/10000, Batch Size = 512, Examples/Sec = 70524.91, Accuracy = 0.36, Loss = 1.881
[2019-04-30 10:54] Train Step 5700/10000, Batch Size = 512, Examples/Sec = 70342.42, Accuracy = 0.31, Loss = 1.931
[2019-04-30 10:54] Train Step 5710/10000, Batch Size = 512, Examples/Sec = 70713.02, Accuracy = 0.35, Loss = 1.878
[2019-04-30 10:54] Train Step 5720/10000, Batch Size = 512, Examples/Sec = 70543.45, Accuracy = 0.32, Loss = 1.920
[2019-04-30 10:54] Train Step 5730/10000, Batch Size = 512, Examples/Sec = 70000.77, Accuracy = 0.32, Loss = 1.915
[2019-04-30 10:54] Train Step 5740/10000, Batch Size = 512, Examples/Sec = 70511.02, Accuracy = 0.33, Loss = 1.902
[2019-04-30 10:54] Train Step 5750/10000, Batch Size = 512, Examples/Sec = 71281.03, Accuracy = 0.33, Loss = 1.920
[2019-04-30 10:54] Train Step 5760/10000, Batch Size = 512, Examples/Sec = 71158.21, Accuracy = 0.35, Loss = 1.893
[2019-04-30 10:54] Train Step 5770/10000, Batch Size = 512, Examples/Sec = 70958.35, Accuracy = 0.32, Loss = 1.900
[2019-04-30 10:54] Train Step 5780/10000, Batch Size = 512, Examples/Sec = 71170.00, Accuracy = 0.31, Loss = 1.919
[2019-04-30 10:54] Train Step 5790/10000, Batch Size = 512, Examples/Sec = 70568.95, Accuracy = 0.34, Loss = 1.906
[2019-04-30 10:54] Train Step 5800/10000, Batch Size = 512, Examples/Sec = 70536.50, Accuracy = 0.36, Loss = 1.894
[2019-04-30 10:54] Train Step 5810/10000, Batch Size = 512, Examples/Sec = 71205.40, Accuracy = 0.33, Loss = 1.924
[2019-04-30 10:54] Train Step 5820/10000, Batch Size = 512, Examples/Sec = 71245.56, Accuracy = 0.34, Loss = 1.886
[2019-04-30 10:54] Train Step 5830/10000, Batch Size = 512, Examples/Sec = 70578.22, Accuracy = 0.35, Loss = 1.901
[2019-04-30 10:54] Train Step 5840/10000, Batch Size = 512, Examples/Sec = 70199.85, Accuracy = 0.33, Loss = 1.901
[2019-04-30 10:54] Train Step 5850/10000, Batch Size = 512, Examples/Sec = 70671.13, Accuracy = 0.35, Loss = 1.887
[2019-04-30 10:54] Train Step 5860/10000, Batch Size = 512, Examples/Sec = 70587.50, Accuracy = 0.30, Loss = 1.915
[2019-04-30 10:54] Train Step 5870/10000, Batch Size = 512, Examples/Sec = 70920.86, Accuracy = 0.37, Loss = 1.889
[2019-04-30 10:54] Train Step 5880/10000, Batch Size = 512, Examples/Sec = 70326.29, Accuracy = 0.32, Loss = 1.898
[2019-04-30 10:54] Train Step 5890/10000, Batch Size = 512, Examples/Sec = 70624.65, Accuracy = 0.35, Loss = 1.883
[2019-04-30 10:54] Train Step 5900/10000, Batch Size = 512, Examples/Sec = 70981.81, Accuracy = 0.33, Loss = 1.907
[2019-04-30 10:54] Train Step 5910/10000, Batch Size = 512, Examples/Sec = 70963.04, Accuracy = 0.34, Loss = 1.905
[2019-04-30 10:54] Train Step 5920/10000, Batch Size = 512, Examples/Sec = 71210.12, Accuracy = 0.33, Loss = 1.903
[2019-04-30 10:54] Train Step 5930/10000, Batch Size = 512, Examples/Sec = 70622.32, Accuracy = 0.34, Loss = 1.882
[2019-04-30 10:54] Train Step 5940/10000, Batch Size = 512, Examples/Sec = 71042.86, Accuracy = 0.36, Loss = 1.904
[2019-04-30 10:54] Train Step 5950/10000, Batch Size = 512, Examples/Sec = 70722.33, Accuracy = 0.36, Loss = 1.886
[2019-04-30 10:54] Train Step 5960/10000, Batch Size = 512, Examples/Sec = 71021.72, Accuracy = 0.38, Loss = 1.875
[2019-04-30 10:54] Train Step 5970/10000, Batch Size = 512, Examples/Sec = 70836.64, Accuracy = 0.35, Loss = 1.871
[2019-04-30 10:54] Train Step 5980/10000, Batch Size = 512, Examples/Sec = 70977.12, Accuracy = 0.33, Loss = 1.903
[2019-04-30 10:54] Train Step 5990/10000, Batch Size = 512, Examples/Sec = 70508.71, Accuracy = 0.39, Loss = 1.875
[2019-04-30 10:54] Train Step 6000/10000, Batch Size = 512, Examples/Sec = 70594.47, Accuracy = 0.36, Loss = 1.887
[2019-04-30 10:54] Train Step 6010/10000, Batch Size = 512, Examples/Sec = 70722.33, Accuracy = 0.35, Loss = 1.891
[2019-04-30 10:54] Train Step 6020/10000, Batch Size = 512, Examples/Sec = 70631.62, Accuracy = 0.38, Loss = 1.862
[2019-04-30 10:54] Train Step 6030/10000, Batch Size = 512, Examples/Sec = 69959.72, Accuracy = 0.32, Loss = 1.890
[2019-04-30 10:54] Train Step 6040/10000, Batch Size = 512, Examples/Sec = 70411.61, Accuracy = 0.36, Loss = 1.894
[2019-04-30 10:54] Train Step 6050/10000, Batch Size = 512, Examples/Sec = 70204.44, Accuracy = 0.30, Loss = 1.907
[2019-04-30 10:54] Train Step 6060/10000, Batch Size = 512, Examples/Sec = 69558.63, Accuracy = 0.35, Loss = 1.880
[2019-04-30 10:54] Train Step 6070/10000, Batch Size = 512, Examples/Sec = 70517.97, Accuracy = 0.34, Loss = 1.902
[2019-04-30 10:54] Train Step 6080/10000, Batch Size = 512, Examples/Sec = 70515.65, Accuracy = 0.36, Loss = 1.882
[2019-04-30 10:54] Train Step 6090/10000, Batch Size = 512, Examples/Sec = 70460.12, Accuracy = 0.34, Loss = 1.904
[2019-04-30 10:54] Train Step 6100/10000, Batch Size = 512, Examples/Sec = 70453.19, Accuracy = 0.35, Loss = 1.872
[2019-04-30 10:54] Train Step 6110/10000, Batch Size = 512, Examples/Sec = 70071.58, Accuracy = 0.33, Loss = 1.891
[2019-04-30 10:54] Train Step 6120/10000, Batch Size = 512, Examples/Sec = 70321.69, Accuracy = 0.31, Loss = 1.901
[2019-04-30 10:54] Train Step 6130/10000, Batch Size = 512, Examples/Sec = 70455.50, Accuracy = 0.37, Loss = 1.871
[2019-04-30 10:54] Train Step 6140/10000, Batch Size = 512, Examples/Sec = 70850.66, Accuracy = 0.36, Loss = 1.890
[2019-04-30 10:54] Train Step 6150/10000, Batch Size = 512, Examples/Sec = 70813.28, Accuracy = 0.35, Loss = 1.903
[2019-04-30 10:54] Train Step 6160/10000, Batch Size = 512, Examples/Sec = 70294.06, Accuracy = 0.31, Loss = 1.898
[2019-04-30 10:54] Train Step 6170/10000, Batch Size = 512, Examples/Sec = 70678.11, Accuracy = 0.34, Loss = 1.874
[2019-04-30 10:54] Train Step 6180/10000, Batch Size = 512, Examples/Sec = 70757.29, Accuracy = 0.31, Loss = 1.917
[2019-04-30 10:54] Train Step 6190/10000, Batch Size = 512, Examples/Sec = 70888.09, Accuracy = 0.35, Loss = 1.890
[2019-04-30 10:54] Train Step 6200/10000, Batch Size = 512, Examples/Sec = 70446.26, Accuracy = 0.38, Loss = 1.891
[2019-04-30 10:54] Train Step 6210/10000, Batch Size = 512, Examples/Sec = 70225.10, Accuracy = 0.36, Loss = 1.875
[2019-04-30 10:54] Train Step 6220/10000, Batch Size = 512, Examples/Sec = 70754.96, Accuracy = 0.39, Loss = 1.860
[2019-04-30 10:54] Train Step 6230/10000, Batch Size = 512, Examples/Sec = 70703.71, Accuracy = 0.32, Loss = 1.908
[2019-04-30 10:54] Train Step 6240/10000, Batch Size = 512, Examples/Sec = 70062.43, Accuracy = 0.37, Loss = 1.882
[2019-04-30 10:54] Train Step 6250/10000, Batch Size = 512, Examples/Sec = 70678.11, Accuracy = 0.38, Loss = 1.872
[2019-04-30 10:54] Train Step 6260/10000, Batch Size = 512, Examples/Sec = 70534.18, Accuracy = 0.40, Loss = 1.890
[2019-04-30 10:54] Train Step 6270/10000, Batch Size = 512, Examples/Sec = 70610.71, Accuracy = 0.37, Loss = 1.863
[2019-04-30 10:54] Train Step 6280/10000, Batch Size = 512, Examples/Sec = 69432.69, Accuracy = 0.34, Loss = 1.878
[2019-04-30 10:54] Train Step 6290/10000, Batch Size = 512, Examples/Sec = 70209.03, Accuracy = 0.36, Loss = 1.889
[2019-04-30 10:54] Train Step 6300/10000, Batch Size = 512, Examples/Sec = 70218.21, Accuracy = 0.37, Loss = 1.870
[2019-04-30 10:54] Train Step 6310/10000, Batch Size = 512, Examples/Sec = 70121.92, Accuracy = 0.33, Loss = 1.881
[2019-04-30 10:54] Train Step 6320/10000, Batch Size = 512, Examples/Sec = 70280.26, Accuracy = 0.35, Loss = 1.852
[2019-04-30 10:54] Train Step 6330/10000, Batch Size = 512, Examples/Sec = 69811.89, Accuracy = 0.36, Loss = 1.893
[2019-04-30 10:54] Train Step 6340/10000, Batch Size = 512, Examples/Sec = 70538.81, Accuracy = 0.35, Loss = 1.890
[2019-04-30 10:54] Train Step 6350/10000, Batch Size = 512, Examples/Sec = 70370.08, Accuracy = 0.38, Loss = 1.855
[2019-04-30 10:54] Train Step 6360/10000, Batch Size = 512, Examples/Sec = 70250.37, Accuracy = 0.34, Loss = 1.876
[2019-04-30 10:54] Train Step 6370/10000, Batch Size = 512, Examples/Sec = 70617.68, Accuracy = 0.31, Loss = 1.919
[2019-04-30 10:54] Train Step 6380/10000, Batch Size = 512, Examples/Sec = 70420.84, Accuracy = 0.36, Loss = 1.866
[2019-04-30 10:54] Train Step 6390/10000, Batch Size = 512, Examples/Sec = 70941.95, Accuracy = 0.36, Loss = 1.883
[2019-04-30 10:54] Train Step 6400/10000, Batch Size = 512, Examples/Sec = 70615.36, Accuracy = 0.35, Loss = 1.888
[2019-04-30 10:54] Train Step 6410/10000, Batch Size = 512, Examples/Sec = 69390.06, Accuracy = 0.34, Loss = 1.879
[2019-04-30 10:54] Train Step 6420/10000, Batch Size = 512, Examples/Sec = 70254.97, Accuracy = 0.34, Loss = 1.874
[2019-04-30 10:54] Train Step 6430/10000, Batch Size = 512, Examples/Sec = 70652.53, Accuracy = 0.33, Loss = 1.893
[2019-04-30 10:54] Train Step 6440/10000, Batch Size = 512, Examples/Sec = 71017.02, Accuracy = 0.37, Loss = 1.861
[2019-04-30 10:54] Train Step 6450/10000, Batch Size = 512, Examples/Sec = 70956.01, Accuracy = 0.34, Loss = 1.874
[2019-04-30 10:54] Train Step 6460/10000, Batch Size = 512, Examples/Sec = 71040.51, Accuracy = 0.41, Loss = 1.849
[2019-04-30 10:54] Train Step 6470/10000, Batch Size = 512, Examples/Sec = 70850.66, Accuracy = 0.38, Loss = 1.855
[2019-04-30 10:54] Train Step 6480/10000, Batch Size = 512, Examples/Sec = 70524.91, Accuracy = 0.33, Loss = 1.897
[2019-04-30 10:54] Train Step 6490/10000, Batch Size = 512, Examples/Sec = 70984.16, Accuracy = 0.36, Loss = 1.882
[2019-04-30 10:54] Train Step 6500/10000, Batch Size = 512, Examples/Sec = 71297.60, Accuracy = 0.35, Loss = 1.882
[2019-04-30 10:54] Train Step 6510/10000, Batch Size = 512, Examples/Sec = 71262.11, Accuracy = 0.36, Loss = 1.874
[2019-04-30 10:54] Train Step 6520/10000, Batch Size = 512, Examples/Sec = 70948.98, Accuracy = 0.40, Loss = 1.853
[2019-04-30 10:54] Train Step 6530/10000, Batch Size = 512, Examples/Sec = 71162.93, Accuracy = 0.34, Loss = 1.871
[2019-04-30 10:54] Train Step 6540/10000, Batch Size = 512, Examples/Sec = 70555.04, Accuracy = 0.35, Loss = 1.874
[2019-04-30 10:54] Train Step 6550/10000, Batch Size = 512, Examples/Sec = 70268.76, Accuracy = 0.35, Loss = 1.875
[2019-04-30 10:54] Train Step 6560/10000, Batch Size = 512, Examples/Sec = 70499.45, Accuracy = 0.35, Loss = 1.863
[2019-04-30 10:54] Train Step 6570/10000, Batch Size = 512, Examples/Sec = 70827.30, Accuracy = 0.41, Loss = 1.864
[2019-04-30 10:54] Train Step 6580/10000, Batch Size = 512, Examples/Sec = 70843.65, Accuracy = 0.40, Loss = 1.855
[2019-04-30 10:54] Train Step 6590/10000, Batch Size = 512, Examples/Sec = 71229.02, Accuracy = 0.37, Loss = 1.857
[2019-04-30 10:54] Train Step 6600/10000, Batch Size = 512, Examples/Sec = 70911.49, Accuracy = 0.40, Loss = 1.850
[2019-04-30 10:54] Train Step 6610/10000, Batch Size = 512, Examples/Sec = 70416.23, Accuracy = 0.41, Loss = 1.839
[2019-04-30 10:54] Train Step 6620/10000, Batch Size = 512, Examples/Sec = 70176.91, Accuracy = 0.37, Loss = 1.868
[2019-04-30 10:54] Train Step 6630/10000, Batch Size = 512, Examples/Sec = 70420.84, Accuracy = 0.39, Loss = 1.865
[2019-04-30 10:54] Train Step 6640/10000, Batch Size = 512, Examples/Sec = 70650.21, Accuracy = 0.36, Loss = 1.878
[2019-04-30 10:54] Train Step 6650/10000, Batch Size = 512, Examples/Sec = 70899.79, Accuracy = 0.39, Loss = 1.845
[2019-04-30 10:54] Train Step 6660/10000, Batch Size = 512, Examples/Sec = 71028.76, Accuracy = 0.33, Loss = 1.877
[2019-04-30 10:54] Train Step 6670/10000, Batch Size = 512, Examples/Sec = 70953.67, Accuracy = 0.35, Loss = 1.868
[2019-04-30 10:54] Train Step 6680/10000, Batch Size = 512, Examples/Sec = 70573.59, Accuracy = 0.35, Loss = 1.879
[2019-04-30 10:54] Train Step 6690/10000, Batch Size = 512, Examples/Sec = 70589.82, Accuracy = 0.40, Loss = 1.852
[2019-04-30 10:54] Train Step 6700/10000, Batch Size = 512, Examples/Sec = 70231.99, Accuracy = 0.39, Loss = 1.867
[2019-04-30 10:54] Train Step 6710/10000, Batch Size = 512, Examples/Sec = 70724.66, Accuracy = 0.38, Loss = 1.877
[2019-04-30 10:54] Train Step 6720/10000, Batch Size = 512, Examples/Sec = 70885.75, Accuracy = 0.37, Loss = 1.860
[2019-04-30 10:54] Train Step 6730/10000, Batch Size = 512, Examples/Sec = 70386.22, Accuracy = 0.36, Loss = 1.870
[2019-04-30 10:54] Train Step 6740/10000, Batch Size = 512, Examples/Sec = 70511.02, Accuracy = 0.42, Loss = 1.822
[2019-04-30 10:54] Train Step 6750/10000, Batch Size = 512, Examples/Sec = 71038.16, Accuracy = 0.37, Loss = 1.853
[2019-04-30 10:54] Train Step 6760/10000, Batch Size = 512, Examples/Sec = 70843.65, Accuracy = 0.38, Loss = 1.851
[2019-04-30 10:54] Train Step 6770/10000, Batch Size = 512, Examples/Sec = 70932.57, Accuracy = 0.39, Loss = 1.838
[2019-04-30 10:54] Train Step 6780/10000, Batch Size = 512, Examples/Sec = 71233.74, Accuracy = 0.38, Loss = 1.858
[2019-04-30 10:54] Train Step 6790/10000, Batch Size = 512, Examples/Sec = 71340.23, Accuracy = 0.39, Loss = 1.842
[2019-04-30 10:54] Train Step 6800/10000, Batch Size = 512, Examples/Sec = 70675.78, Accuracy = 0.38, Loss = 1.866
[2019-04-30 10:54] Train Step 6810/10000, Batch Size = 512, Examples/Sec = 70520.28, Accuracy = 0.33, Loss = 1.878
[2019-04-30 10:54] Train Step 6820/10000, Batch Size = 512, Examples/Sec = 70455.50, Accuracy = 0.36, Loss = 1.852
[2019-04-30 10:54] Train Step 6830/10000, Batch Size = 512, Examples/Sec = 70536.50, Accuracy = 0.34, Loss = 1.874
[2019-04-30 10:54] Train Step 6840/10000, Batch Size = 512, Examples/Sec = 70550.40, Accuracy = 0.37, Loss = 1.851
[2019-04-30 10:54] Train Step 6850/10000, Batch Size = 512, Examples/Sec = 70388.53, Accuracy = 0.37, Loss = 1.871
[2019-04-30 10:54] Train Step 6860/10000, Batch Size = 512, Examples/Sec = 70965.39, Accuracy = 0.36, Loss = 1.855
[2019-04-30 10:54] Train Step 6870/10000, Batch Size = 512, Examples/Sec = 70824.96, Accuracy = 0.39, Loss = 1.857
[2019-04-30 10:54] Train Step 6880/10000, Batch Size = 512, Examples/Sec = 70838.98, Accuracy = 0.38, Loss = 1.844
[2019-04-30 10:55] Train Step 6890/10000, Batch Size = 512, Examples/Sec = 70659.50, Accuracy = 0.36, Loss = 1.853
[2019-04-30 10:55] Train Step 6900/10000, Batch Size = 512, Examples/Sec = 71026.41, Accuracy = 0.37, Loss = 1.836
[2019-04-30 10:55] Train Step 6910/10000, Batch Size = 512, Examples/Sec = 70650.21, Accuracy = 0.39, Loss = 1.828
[2019-04-30 10:55] Train Step 6920/10000, Batch Size = 512, Examples/Sec = 69959.72, Accuracy = 0.35, Loss = 1.856
[2019-04-30 10:55] Train Step 6930/10000, Batch Size = 512, Examples/Sec = 70218.21, Accuracy = 0.40, Loss = 1.852
[2019-04-30 10:55] Train Step 6940/10000, Batch Size = 512, Examples/Sec = 70666.48, Accuracy = 0.37, Loss = 1.842
[2019-04-30 10:55] Train Step 6950/10000, Batch Size = 512, Examples/Sec = 70747.96, Accuracy = 0.39, Loss = 1.843
[2019-04-30 10:55] Train Step 6960/10000, Batch Size = 512, Examples/Sec = 70874.05, Accuracy = 0.42, Loss = 1.827
[2019-04-30 10:55] Train Step 6970/10000, Batch Size = 512, Examples/Sec = 70564.31, Accuracy = 0.34, Loss = 1.881
[2019-04-30 10:55] Train Step 6980/10000, Batch Size = 512, Examples/Sec = 71038.16, Accuracy = 0.38, Loss = 1.840
[2019-04-30 10:55] Train Step 6990/10000, Batch Size = 512, Examples/Sec = 70638.59, Accuracy = 0.39, Loss = 1.841
[2019-04-30 10:55] Train Step 7000/10000, Batch Size = 512, Examples/Sec = 70831.97, Accuracy = 0.39, Loss = 1.838
[2019-04-30 10:55] Train Step 7010/10000, Batch Size = 512, Examples/Sec = 70342.42, Accuracy = 0.39, Loss = 1.853
[2019-04-30 10:55] Train Step 7020/10000, Batch Size = 512, Examples/Sec = 70282.56, Accuracy = 0.37, Loss = 1.851
[2019-04-30 10:55] Train Step 7030/10000, Batch Size = 512, Examples/Sec = 70195.26, Accuracy = 0.38, Loss = 1.845
[2019-04-30 10:55] Train Step 7040/10000, Batch Size = 512, Examples/Sec = 70738.64, Accuracy = 0.37, Loss = 1.856
[2019-04-30 10:55] Train Step 7050/10000, Batch Size = 512, Examples/Sec = 70977.12, Accuracy = 0.34, Loss = 1.863
[2019-04-30 10:55] Train Step 7060/10000, Batch Size = 512, Examples/Sec = 67083.71, Accuracy = 0.37, Loss = 1.848
[2019-04-30 10:55] Train Step 7070/10000, Batch Size = 512, Examples/Sec = 67310.80, Accuracy = 0.37, Loss = 1.831
[2019-04-30 10:55] Train Step 7080/10000, Batch Size = 512, Examples/Sec = 71226.65, Accuracy = 0.37, Loss = 1.860
[2019-04-30 10:55] Train Step 7090/10000, Batch Size = 512, Examples/Sec = 30305.58, Accuracy = 0.39, Loss = 1.849
[2019-04-30 10:55] Train Step 7100/10000, Batch Size = 512, Examples/Sec = 70659.50, Accuracy = 0.37, Loss = 1.850
[2019-04-30 10:55] Train Step 7110/10000, Batch Size = 512, Examples/Sec = 71024.07, Accuracy = 0.39, Loss = 1.839
[2019-04-30 10:55] Train Step 7120/10000, Batch Size = 512, Examples/Sec = 71172.36, Accuracy = 0.38, Loss = 1.869
[2019-04-30 10:55] Train Step 7130/10000, Batch Size = 512, Examples/Sec = 70888.09, Accuracy = 0.39, Loss = 1.850
[2019-04-30 10:55] Train Step 7140/10000, Batch Size = 512, Examples/Sec = 70890.43, Accuracy = 0.43, Loss = 1.833
[2019-04-30 10:55] Train Step 7150/10000, Batch Size = 512, Examples/Sec = 70241.18, Accuracy = 0.38, Loss = 1.838
[2019-04-30 10:55] Train Step 7160/10000, Batch Size = 512, Examples/Sec = 70594.47, Accuracy = 0.38, Loss = 1.843
[2019-04-30 10:55] Train Step 7170/10000, Batch Size = 512, Examples/Sec = 71035.81, Accuracy = 0.40, Loss = 1.831
[2019-04-30 10:55] Train Step 7180/10000, Batch Size = 512, Examples/Sec = 70633.94, Accuracy = 0.36, Loss = 1.873
[2019-04-30 10:55] Train Step 7190/10000, Batch Size = 512, Examples/Sec = 70543.45, Accuracy = 0.42, Loss = 1.831
[2019-04-30 10:55] Train Step 7200/10000, Batch Size = 512, Examples/Sec = 70347.03, Accuracy = 0.38, Loss = 1.851
[2019-04-30 10:55] Train Step 7210/10000, Batch Size = 512, Examples/Sec = 70261.87, Accuracy = 0.39, Loss = 1.827
[2019-04-30 10:55] Train Step 7220/10000, Batch Size = 512, Examples/Sec = 70557.35, Accuracy = 0.34, Loss = 1.857
[2019-04-30 10:55] Train Step 7230/10000, Batch Size = 512, Examples/Sec = 70803.94, Accuracy = 0.40, Loss = 1.821
[2019-04-30 10:55] Train Step 7240/10000, Batch Size = 512, Examples/Sec = 71035.81, Accuracy = 0.37, Loss = 1.850
[2019-04-30 10:55] Train Step 7250/10000, Batch Size = 512, Examples/Sec = 70238.88, Accuracy = 0.40, Loss = 1.821
[2019-04-30 10:55] Train Step 7260/10000, Batch Size = 512, Examples/Sec = 71040.51, Accuracy = 0.39, Loss = 1.838
[2019-04-30 10:55] Train Step 7270/10000, Batch Size = 512, Examples/Sec = 70974.77, Accuracy = 0.38, Loss = 1.830
[2019-04-30 10:55] Train Step 7280/10000, Batch Size = 512, Examples/Sec = 70703.71, Accuracy = 0.44, Loss = 1.813
[2019-04-30 10:55] Train Step 7290/10000, Batch Size = 512, Examples/Sec = 70508.71, Accuracy = 0.41, Loss = 1.829
[2019-04-30 10:55] Train Step 7300/10000, Batch Size = 512, Examples/Sec = 70218.21, Accuracy = 0.39, Loss = 1.843
[2019-04-30 10:55] Train Step 7310/10000, Batch Size = 512, Examples/Sec = 70527.23, Accuracy = 0.39, Loss = 1.832
[2019-04-30 10:55] Train Step 7320/10000, Batch Size = 512, Examples/Sec = 70517.97, Accuracy = 0.40, Loss = 1.844
[2019-04-30 10:55] Train Step 7330/10000, Batch Size = 512, Examples/Sec = 70890.43, Accuracy = 0.39, Loss = 1.840
[2019-04-30 10:55] Train Step 7340/10000, Batch Size = 512, Examples/Sec = 70927.89, Accuracy = 0.41, Loss = 1.815
[2019-04-30 10:55] Train Step 7350/10000, Batch Size = 512, Examples/Sec = 70450.88, Accuracy = 0.40, Loss = 1.834
[2019-04-30 10:55] Train Step 7360/10000, Batch Size = 512, Examples/Sec = 70617.68, Accuracy = 0.38, Loss = 1.826
[2019-04-30 10:55] Train Step 7370/10000, Batch Size = 512, Examples/Sec = 70411.61, Accuracy = 0.42, Loss = 1.823
[2019-04-30 10:55] Train Step 7380/10000, Batch Size = 512, Examples/Sec = 70099.03, Accuracy = 0.40, Loss = 1.841
[2019-04-30 10:55] Train Step 7390/10000, Batch Size = 512, Examples/Sec = 71115.79, Accuracy = 0.40, Loss = 1.845
[2019-04-30 10:55] Train Step 7400/10000, Batch Size = 512, Examples/Sec = 71056.97, Accuracy = 0.41, Loss = 1.809
[2019-04-30 10:55] Train Step 7410/10000, Batch Size = 512, Examples/Sec = 70890.43, Accuracy = 0.41, Loss = 1.838
[2019-04-30 10:55] Train Step 7420/10000, Batch Size = 512, Examples/Sec = 70326.29, Accuracy = 0.44, Loss = 1.813
[2019-04-30 10:55] Train Step 7430/10000, Batch Size = 512, Examples/Sec = 70174.62, Accuracy = 0.41, Loss = 1.848
[2019-04-30 10:55] Train Step 7440/10000, Batch Size = 512, Examples/Sec = 70731.65, Accuracy = 0.40, Loss = 1.826
[2019-04-30 10:55] Train Step 7450/10000, Batch Size = 512, Examples/Sec = 71193.60, Accuracy = 0.38, Loss = 1.827
[2019-04-30 10:55] Train Step 7460/10000, Batch Size = 512, Examples/Sec = 70333.20, Accuracy = 0.40, Loss = 1.828
[2019-04-30 10:55] Train Step 7470/10000, Batch Size = 512, Examples/Sec = 71217.21, Accuracy = 0.39, Loss = 1.805
[2019-04-30 10:55] Train Step 7480/10000, Batch Size = 512, Examples/Sec = 71056.97, Accuracy = 0.35, Loss = 1.875
[2019-04-30 10:55] Train Step 7490/10000, Batch Size = 512, Examples/Sec = 69780.13, Accuracy = 0.38, Loss = 1.841
[2019-04-30 10:55] Train Step 7500/10000, Batch Size = 512, Examples/Sec = 70128.78, Accuracy = 0.42, Loss = 1.830
[2019-04-30 10:55] Train Step 7510/10000, Batch Size = 512, Examples/Sec = 70531.86, Accuracy = 0.42, Loss = 1.821
[2019-04-30 10:55] Train Step 7520/10000, Batch Size = 512, Examples/Sec = 71179.44, Accuracy = 0.39, Loss = 1.836
[2019-04-30 10:55] Train Step 7530/10000, Batch Size = 512, Examples/Sec = 71153.50, Accuracy = 0.42, Loss = 1.789
[2019-04-30 10:55] Train Step 7540/10000, Batch Size = 512, Examples/Sec = 71111.08, Accuracy = 0.42, Loss = 1.819
[2019-04-30 10:55] Train Step 7550/10000, Batch Size = 512, Examples/Sec = 70815.62, Accuracy = 0.42, Loss = 1.811
[2019-04-30 10:55] Train Step 7560/10000, Batch Size = 512, Examples/Sec = 70761.95, Accuracy = 0.37, Loss = 1.859
[2019-04-30 10:55] Train Step 7570/10000, Batch Size = 512, Examples/Sec = 70960.70, Accuracy = 0.37, Loss = 1.845
[2019-04-30 10:55] Train Step 7580/10000, Batch Size = 512, Examples/Sec = 26675.82, Accuracy = 0.42, Loss = 1.818
[2019-04-30 10:55] Train Step 7590/10000, Batch Size = 512, Examples/Sec = 71017.02, Accuracy = 0.41, Loss = 1.830
[2019-04-30 10:55] Train Step 7600/10000, Batch Size = 512, Examples/Sec = 70937.26, Accuracy = 0.39, Loss = 1.831
[2019-04-30 10:55] Train Step 7610/10000, Batch Size = 512, Examples/Sec = 71061.67, Accuracy = 0.43, Loss = 1.820
[2019-04-30 10:55] Train Step 7620/10000, Batch Size = 512, Examples/Sec = 70890.43, Accuracy = 0.42, Loss = 1.812
