


EXPERIMENT: input length 3
[2019-04-29 20:05] Train Step 0000/10000, Batch Size = 128, Examples/Sec = 435.01, Accuracy = 0.11, Loss = 2.340
[2019-04-29 20:15] Train Step 3360/10000, Batch Size = 128, Examples/Sec = 29420.81, Accuracy = 0.34, Loss = 2.034
[2019-04-29 20:15] Train Step 3370/10000, Batch Size = 128, Examples/Sec = 29244.52, Accuracy = 0.34, Loss = 2.031
[2019-04-29 20:15] Train Step 3380/10000, Batch Size = 128, Examples/Sec = 29155.58, Accuracy = 0.29, Loss = 2.052
[2019-04-29 20:15] Train Step 3390/10000, Batch Size = 128, Examples/Sec = 29330.80, Accuracy = 0.30, Loss = 2.025
[2019-04-29 20:15] Train Step 3400/10000, Batch Size = 128, Examples/Sec = 29428.87, Accuracy = 0.38, Loss = 2.023
[2019-04-29 20:15] Train Step 3410/10000, Batch Size = 128, Examples/Sec = 29201.57, Accuracy = 0.31, Loss = 2.013
[2019-04-29 20:15] Train Step 3420/10000, Batch Size = 128, Examples/Sec = 29109.74, Accuracy = 0.34, Loss = 2.041
[2019-04-29 20:15] Train Step 3430/10000, Batch Size = 128, Examples/Sec = 29087.66, Accuracy = 0.35, Loss = 2.036
[2019-04-29 20:15] Train Step 3440/10000, Batch Size = 128, Examples/Sec = 29359.67, Accuracy = 0.39, Loss = 1.966
[2019-04-29 20:15] Train Step 3450/10000, Batch Size = 128, Examples/Sec = 29433.71, Accuracy = 0.37, Loss = 2.008
[2019-04-29 20:15] Train Step 3460/10000, Batch Size = 128, Examples/Sec = 29087.66, Accuracy = 0.39, Loss = 2.006
[2019-04-29 20:15] Train Step 3470/10000, Batch Size = 128, Examples/Sec = 29185.70, Accuracy = 0.34, Loss = 2.011
[2019-04-29 20:15] Train Step 3480/10000, Batch Size = 128, Examples/Sec = 29364.49, Accuracy = 0.36, Loss = 2.005
[2019-04-29 20:15] Train Step 3490/10000, Batch Size = 128, Examples/Sec = 29407.92, Accuracy = 0.34, Loss = 2.019
[2019-04-29 20:15] Train Step 3500/10000, Batch Size = 128, Examples/Sec = 29147.67, Accuracy = 0.37, Loss = 1.968
[2019-04-29 20:15] Train Step 3510/10000, Batch Size = 128, Examples/Sec = 28808.27, Accuracy = 0.30, Loss = 2.021
[2019-04-29 20:15] Train Step 3520/10000, Batch Size = 128, Examples/Sec = 29493.54, Accuracy = 0.27, Loss = 2.050
[2019-04-29 20:15] Train Step 3530/10000, Batch Size = 128, Examples/Sec = 29335.61, Accuracy = 0.36, Loss = 2.006
[2019-04-29 20:15] Train Step 3540/10000, Batch Size = 128, Examples/Sec = 29222.24, Accuracy = 0.34, Loss = 2.003
[2019-04-29 20:15] Train Step 3550/10000, Batch Size = 128, Examples/Sec = 29321.19, Accuracy = 0.32, Loss = 2.016
[2019-04-29 20:15] Train Step 3560/10000, Batch Size = 128, Examples/Sec = 29411.14, Accuracy = 0.34, Loss = 2.032
[2019-04-29 20:15] Train Step 3570/10000, Batch Size = 128, Examples/Sec = 29196.81, Accuracy = 0.41, Loss = 2.034
[2019-04-29 20:15] Train Step 3580/10000, Batch Size = 128, Examples/Sec = 29316.38, Accuracy = 0.35, Loss = 1.981
[2019-04-29 20:15] Train Step 3590/10000, Batch Size = 128, Examples/Sec = 29250.89, Accuracy = 0.34, Loss = 1.991
[2019-04-29 20:15] Train Step 3600/10000, Batch Size = 128, Examples/Sec = 29106.58, Accuracy = 0.31, Loss = 2.031
[2019-04-29 20:15] Train Step 3610/10000, Batch Size = 128, Examples/Sec = 29169.84, Accuracy = 0.30, Loss = 2.021
[2019-04-29 20:15] Train Step 3620/10000, Batch Size = 128, Examples/Sec = 29206.34, Accuracy = 0.29, Loss = 2.040
[2019-04-29 20:15] Train Step 3630/10000, Batch Size = 128, Examples/Sec = 29016.91, Accuracy = 0.33, Loss = 2.001
[2019-04-29 20:15] Train Step 3640/10000, Batch Size = 128, Examples/Sec = 29430.49, Accuracy = 0.37, Loss = 2.013
[2019-04-29 20:15] Train Step 3650/10000, Batch Size = 128, Examples/Sec = 29297.18, Accuracy = 0.32, Loss = 2.000
[2019-04-29 20:15] Train Step 3660/10000, Batch Size = 128, Examples/Sec = 29029.46, Accuracy = 0.30, Loss = 2.044
[2019-04-29 20:15] Train Step 3670/10000, Batch Size = 128, Examples/Sec = 29169.84, Accuracy = 0.38, Loss = 1.966
[2019-04-29 20:15] Train Step 3680/10000, Batch Size = 128, Examples/Sec = 29406.31, Accuracy = 0.32, Loss = 2.066
[2019-04-29 20:15] Train Step 3690/10000, Batch Size = 128, Examples/Sec = 29330.80, Accuracy = 0.39, Loss = 1.952
[2019-04-29 20:15] Train Step 3700/10000, Batch Size = 128, Examples/Sec = 28940.27, Accuracy = 0.34, Loss = 2.003
[2019-04-29 20:15] Train Step 3710/10000, Batch Size = 128, Examples/Sec = 29051.46, Accuracy = 0.29, Loss = 2.043
[2019-04-29 20:15] Train Step 3720/10000, Batch Size = 128, Examples/Sec = 29391.82, Accuracy = 0.40, Loss = 1.969
[2019-04-29 20:15] Train Step 3730/10000, Batch Size = 128, Examples/Sec = 29239.74, Accuracy = 0.34, Loss = 2.036
[2019-04-29 20:15] Train Step 3740/10000, Batch Size = 128, Examples/Sec = 29163.50, Accuracy = 0.35, Loss = 2.025
[2019-04-29 20:15] Train Step 3750/10000, Batch Size = 128, Examples/Sec = 29241.34, Accuracy = 0.37, Loss = 1.971
[2019-04-29 20:15] Train Step 3760/10000, Batch Size = 128, Examples/Sec = 29435.33, Accuracy = 0.37, Loss = 1.959
[2019-04-29 20:15] Train Step 3770/10000, Batch Size = 128, Examples/Sec = 29100.27, Accuracy = 0.34, Loss = 2.017
[2019-04-29 20:15] Train Step 3780/10000, Batch Size = 128, Examples/Sec = 29293.99, Accuracy = 0.24, Loss = 2.077
[2019-04-29 20:15] Train Step 3790/10000, Batch Size = 128, Examples/Sec = 29056.17, Accuracy = 0.30, Loss = 2.058
[2019-04-29 20:15] Train Step 3800/10000, Batch Size = 128, Examples/Sec = 29500.02, Accuracy = 0.37, Loss = 1.957
[2019-04-29 20:15] Train Step 3810/10000, Batch Size = 128, Examples/Sec = 29084.51, Accuracy = 0.37, Loss = 1.961
[2019-04-29 20:15] Train Step 3820/10000, Batch Size = 128, Examples/Sec = 29466.02, Accuracy = 0.37, Loss = 1.987
[2019-04-29 20:15] Train Step 3830/10000, Batch Size = 128, Examples/Sec = 29395.03, Accuracy = 0.41, Loss = 1.969
[2019-04-29 20:15] Train Step 3840/10000, Batch Size = 128, Examples/Sec = 29553.61, Accuracy = 0.35, Loss = 1.986
[2019-04-29 20:15] Train Step 3850/10000, Batch Size = 128, Examples/Sec = 14303.97, Accuracy = 0.36, Loss = 1.918
[2019-04-29 20:15] Train Step 3860/10000, Batch Size = 128, Examples/Sec = 29166.67, Accuracy = 0.32, Loss = 2.004
[2019-04-29 20:15] Train Step 3870/10000, Batch Size = 128, Examples/Sec = 28938.71, Accuracy = 0.34, Loss = 1.967
[2019-04-29 20:15] Train Step 3880/10000, Batch Size = 128, Examples/Sec = 29322.79, Accuracy = 0.40, Loss = 1.948
[2019-04-29 20:15] Train Step 3890/10000, Batch Size = 128, Examples/Sec = 29308.38, Accuracy = 0.37, Loss = 1.998
[2019-04-29 20:15] Train Step 3900/10000, Batch Size = 128, Examples/Sec = 28811.36, Accuracy = 0.35, Loss = 1.977
[2019-04-29 20:15] Train Step 3910/10000, Batch Size = 128, Examples/Sec = 20421.88, Accuracy = 0.37, Loss = 1.987
[2019-04-29 20:15] Train Step 3920/10000, Batch Size = 128, Examples/Sec = 17345.83, Accuracy = 0.35, Loss = 1.976
[2019-04-29 20:15] Train Step 3930/10000, Batch Size = 128, Examples/Sec = 17505.90, Accuracy = 0.38, Loss = 2.000
[2019-04-29 20:15] Train Step 3940/10000, Batch Size = 128, Examples/Sec = 21610.55, Accuracy = 0.35, Loss = 1.977
[2019-04-29 20:15] Train Step 3950/10000, Batch Size = 128, Examples/Sec = 14206.32, Accuracy = 0.39, Loss = 1.907
[2019-04-29 20:15] Train Step 3960/10000, Batch Size = 128, Examples/Sec = 29123.95, Accuracy = 0.34, Loss = 1.994
[2019-04-29 20:15] Train Step 3970/10000, Batch Size = 128, Examples/Sec = 29144.50, Accuracy = 0.40, Loss = 1.957
[2019-04-29 20:15] Train Step 3980/10000, Batch Size = 128, Examples/Sec = 29382.16, Accuracy = 0.37, Loss = 1.986
[2019-04-29 20:15] Train Step 3990/10000, Batch Size = 128, Examples/Sec = 29086.08, Accuracy = 0.30, Loss = 2.009
[2019-04-29 20:15] Train Step 4000/10000, Batch Size = 128, Examples/Sec = 29150.83, Accuracy = 0.41, Loss = 1.929
[2019-04-29 20:15] Train Step 4010/10000, Batch Size = 128, Examples/Sec = 29198.40, Accuracy = 0.30, Loss = 2.020
[2019-04-29 20:15] Train Step 4020/10000, Batch Size = 128, Examples/Sec = 29534.10, Accuracy = 0.39, Loss = 1.946
[2019-04-29 20:15] Train Step 4030/10000, Batch Size = 128, Examples/Sec = 29146.09, Accuracy = 0.31, Loss = 2.002
[2019-04-29 20:15] Train Step 4040/10000, Batch Size = 128, Examples/Sec = 29260.46, Accuracy = 0.30, Loss = 2.024
[2019-04-29 20:15] Train Step 4050/10000, Batch Size = 128, Examples/Sec = 29266.84, Accuracy = 0.39, Loss = 1.971
[2019-04-29 20:15] Train Step 4060/10000, Batch Size = 128, Examples/Sec = 28969.94, Accuracy = 0.35, Loss = 2.008
[2019-04-29 20:15] Train Step 4070/10000, Batch Size = 128, Examples/Sec = 28976.19, Accuracy = 0.37, Loss = 1.931
[2019-04-29 20:15] Train Step 4080/10000, Batch Size = 128, Examples/Sec = 29292.39, Accuracy = 0.42, Loss = 1.937
[2019-04-29 20:15] Train Step 4090/10000, Batch Size = 128, Examples/Sec = 29042.03, Accuracy = 0.37, Loss = 1.947
[2019-04-29 20:15] Train Step 4100/10000, Batch Size = 128, Examples/Sec = 29087.66, Accuracy = 0.37, Loss = 1.974
[2019-04-29 20:15] Train Step 4110/10000, Batch Size = 128, Examples/Sec = 29093.96, Accuracy = 0.37, Loss = 1.969
[2019-04-29 20:15] Train Step 4120/10000, Batch Size = 128, Examples/Sec = 29306.78, Accuracy = 0.41, Loss = 1.933
[2019-04-29 20:15] Train Step 4130/10000, Batch Size = 128, Examples/Sec = 28991.84, Accuracy = 0.37, Loss = 1.963
[2019-04-29 20:15] Train Step 4140/10000, Batch Size = 128, Examples/Sec = 29136.60, Accuracy = 0.49, Loss = 1.904
[2019-04-29 20:15] Train Step 4150/10000, Batch Size = 128, Examples/Sec = 29225.42, Accuracy = 0.41, Loss = 1.926
[2019-04-29 20:15] Train Step 4160/10000, Batch Size = 128, Examples/Sec = 28884.22, Accuracy = 0.38, Loss = 1.957
[2019-04-29 20:15] Train Step 4170/10000, Batch Size = 128, Examples/Sec = 29173.01, Accuracy = 0.38, Loss = 1.945
[2019-04-29 20:15] Train Step 4180/10000, Batch Size = 128, Examples/Sec = 29445.01, Accuracy = 0.36, Loss = 1.979
[2019-04-29 20:15] Train Step 4190/10000, Batch Size = 128, Examples/Sec = 29018.48, Accuracy = 0.30, Loss = 1.976
[2019-04-29 20:15] Train Step 4200/10000, Batch Size = 128, Examples/Sec = 29034.17, Accuracy = 0.36, Loss = 1.972
[2019-04-29 20:15] Train Step 4210/10000, Batch Size = 128, Examples/Sec = 29289.19, Accuracy = 0.32, Loss = 1.998
[2019-04-29 20:15] Train Step 4220/10000, Batch Size = 128, Examples/Sec = 29354.85, Accuracy = 0.34, Loss = 1.954
[2019-04-29 20:15] Train Step 4230/10000, Batch Size = 128, Examples/Sec = 29037.31, Accuracy = 0.35, Loss = 1.976
[2019-04-29 20:15] Train Step 4240/10000, Batch Size = 128, Examples/Sec = 28943.39, Accuracy = 0.40, Loss = 1.947
[2019-04-29 20:15] Train Step 4250/10000, Batch Size = 128, Examples/Sec = 29097.12, Accuracy = 0.28, Loss = 1.988
[2019-04-29 20:15] Train Step 4260/10000, Batch Size = 128, Examples/Sec = 29316.38, Accuracy = 0.34, Loss = 1.984
[2019-04-29 20:15] Train Step 4270/10000, Batch Size = 128, Examples/Sec = 29043.60, Accuracy = 0.35, Loss = 1.974
[2019-04-29 20:15] Train Step 4280/10000, Batch Size = 128, Examples/Sec = 29103.43, Accuracy = 0.36, Loss = 1.964
[2019-04-29 20:15] Train Step 4290/10000, Batch Size = 128, Examples/Sec = 29209.52, Accuracy = 0.39, Loss = 1.903
[2019-04-29 20:15] Train Step 4300/10000, Batch Size = 128, Examples/Sec = 29342.02, Accuracy = 0.37, Loss = 1.952
[2019-04-29 20:15] Train Step 4310/10000, Batch Size = 128, Examples/Sec = 29540.60, Accuracy = 0.40, Loss = 1.949
[2019-04-29 20:15] Train Step 4320/10000, Batch Size = 128, Examples/Sec = 28870.24, Accuracy = 0.32, Loss = 2.031
[2019-04-29 20:15] Train Step 4330/10000, Batch Size = 128, Examples/Sec = 29018.48, Accuracy = 0.43, Loss = 1.883
[2019-04-29 20:15] Train Step 4340/10000, Batch Size = 128, Examples/Sec = 29212.70, Accuracy = 0.38, Loss = 1.885
[2019-04-29 20:15] Train Step 4350/10000, Batch Size = 128, Examples/Sec = 29276.42, Accuracy = 0.33, Loss = 1.994
[2019-04-29 20:15] Train Step 4360/10000, Batch Size = 128, Examples/Sec = 29119.21, Accuracy = 0.38, Loss = 1.991
[2019-04-29 20:15] Train Step 4370/10000, Batch Size = 128, Examples/Sec = 29163.50, Accuracy = 0.37, Loss = 1.971
[2019-04-29 20:15] Train Step 4380/10000, Batch Size = 128, Examples/Sec = 29270.03, Accuracy = 0.30, Loss = 2.029
[2019-04-29 20:15] Train Step 4390/10000, Batch Size = 128, Examples/Sec = 28891.99, Accuracy = 0.35, Loss = 1.945
[2019-04-29 20:15] Train Step 4400/10000, Batch Size = 128, Examples/Sec = 29133.43, Accuracy = 0.34, Loss = 1.966
[2019-04-29 20:15] Train Step 4410/10000, Batch Size = 128, Examples/Sec = 29359.67, Accuracy = 0.41, Loss = 1.926
[2019-04-29 20:15] Train Step 4420/10000, Batch Size = 128, Examples/Sec = 29138.18, Accuracy = 0.42, Loss = 1.947
[2019-04-29 20:15] Train Step 4430/10000, Batch Size = 128, Examples/Sec = 29276.42, Accuracy = 0.38, Loss = 1.946
[2019-04-29 20:15] Train Step 4440/10000, Batch Size = 128, Examples/Sec = 28979.32, Accuracy = 0.36, Loss = 1.982
[2019-04-29 20:15] Train Step 4450/10000, Batch Size = 128, Examples/Sec = 29179.35, Accuracy = 0.34, Loss = 1.968
[2019-04-29 20:15] Train Step 4460/10000, Batch Size = 128, Examples/Sec = 29412.75, Accuracy = 0.27, Loss = 1.995
[2019-04-29 20:15] Train Step 4470/10000, Batch Size = 128, Examples/Sec = 29305.18, Accuracy = 0.45, Loss = 1.944
[2019-04-29 20:15] Train Step 4480/10000, Batch Size = 128, Examples/Sec = 28899.76, Accuracy = 0.41, Loss = 1.902
[2019-04-29 20:15] Train Step 4490/10000, Batch Size = 128, Examples/Sec = 28831.48, Accuracy = 0.38, Loss = 1.940
[2019-04-29 20:15] Train Step 4500/10000, Batch Size = 128, Examples/Sec = 29330.80, Accuracy = 0.37, Loss = 1.963
[2019-04-29 20:15] Train Step 4510/10000, Batch Size = 128, Examples/Sec = 26174.78, Accuracy = 0.40, Loss = 1.913
[2019-04-29 20:15] Train Step 4520/10000, Batch Size = 128, Examples/Sec = 28881.11, Accuracy = 0.37, Loss = 1.961
[2019-04-29 20:15] Train Step 4530/10000, Batch Size = 128, Examples/Sec = 29056.17, Accuracy = 0.39, Loss = 1.953
[2019-04-29 20:15] Train Step 4540/10000, Batch Size = 128, Examples/Sec = 29158.75, Accuracy = 0.41, Loss = 1.944
[2019-04-29 20:15] Train Step 4550/10000, Batch Size = 128, Examples/Sec = 29187.28, Accuracy = 0.45, Loss = 1.905
[2019-04-29 20:15] Train Step 4560/10000, Batch Size = 128, Examples/Sec = 29076.63, Accuracy = 0.41, Loss = 1.885
[2019-04-29 20:15] Train Step 4570/10000, Batch Size = 128, Examples/Sec = 29214.28, Accuracy = 0.38, Loss = 1.944
[2019-04-29 20:15] Train Step 4580/10000, Batch Size = 128, Examples/Sec = 29081.36, Accuracy = 0.31, Loss = 2.014
[2019-04-29 20:15] Train Step 4590/10000, Batch Size = 128, Examples/Sec = 28938.71, Accuracy = 0.42, Loss = 1.867
[2019-04-29 20:15] Train Step 4600/10000, Batch Size = 128, Examples/Sec = 29105.00, Accuracy = 0.37, Loss = 1.948
[2019-04-29 20:15] Train Step 4610/10000, Batch Size = 128, Examples/Sec = 29388.60, Accuracy = 0.41, Loss = 1.921
[2019-04-29 20:15] Train Step 4620/10000, Batch Size = 128, Examples/Sec = 29500.02, Accuracy = 0.36, Loss = 1.944
[2019-04-29 20:15] Train Step 4630/10000, Batch Size = 128, Examples/Sec = 29012.21, Accuracy = 0.30, Loss = 2.015
[2019-04-29 20:15] Train Step 4640/10000, Batch Size = 128, Examples/Sec = 29305.18, Accuracy = 0.30, Loss = 2.001
[2019-04-29 20:15] Train Step 4650/10000, Batch Size = 128, Examples/Sec = 29364.49, Accuracy = 0.37, Loss = 1.939
[2019-04-29 20:15] Train Step 4660/10000, Batch Size = 128, Examples/Sec = 29015.34, Accuracy = 0.36, Loss = 1.984
[2019-04-29 20:15] Train Step 4670/10000, Batch Size = 128, Examples/Sec = 28763.51, Accuracy = 0.38, Loss = 1.930
[2019-04-29 20:15] Train Step 4680/10000, Batch Size = 128, Examples/Sec = 29142.92, Accuracy = 0.45, Loss = 1.930
[2019-04-29 20:15] Train Step 4690/10000, Batch Size = 128, Examples/Sec = 29337.21, Accuracy = 0.34, Loss = 1.990
[2019-04-29 20:15] Train Step 4700/10000, Batch Size = 128, Examples/Sec = 29158.75, Accuracy = 0.41, Loss = 1.925
[2019-04-29 20:15] Train Step 4710/10000, Batch Size = 128, Examples/Sec = 29059.32, Accuracy = 0.32, Loss = 1.957
[2019-04-29 20:15] Train Step 4720/10000, Batch Size = 128, Examples/Sec = 29303.58, Accuracy = 0.38, Loss = 1.952
[2019-04-29 20:15] Train Step 4730/10000, Batch Size = 128, Examples/Sec = 29071.91, Accuracy = 0.34, Loss = 1.945
[2019-04-29 20:15] Train Step 4740/10000, Batch Size = 128, Examples/Sec = 29057.75, Accuracy = 0.37, Loss = 1.945
[2019-04-29 20:15] Train Step 4750/10000, Batch Size = 128, Examples/Sec = 29177.77, Accuracy = 0.35, Loss = 1.930
[2019-04-29 20:15] Train Step 4760/10000, Batch Size = 128, Examples/Sec = 28938.71, Accuracy = 0.41, Loss = 1.962
[2019-04-29 20:15] Train Step 4770/10000, Batch Size = 128, Examples/Sec = 29350.04, Accuracy = 0.30, Loss = 1.978
[2019-04-29 20:15] Train Step 4780/10000, Batch Size = 128, Examples/Sec = 28924.68, Accuracy = 0.41, Loss = 1.906
[2019-04-29 20:15] Train Step 4790/10000, Batch Size = 128, Examples/Sec = 29071.91, Accuracy = 0.38, Loss = 1.997
[2019-04-29 20:15] Train Step 4800/10000, Batch Size = 128, Examples/Sec = 29314.78, Accuracy = 0.42, Loss = 1.911
[2019-04-29 20:15] Train Step 4810/10000, Batch Size = 128, Examples/Sec = 29059.32, Accuracy = 0.36, Loss = 1.929
[2019-04-29 20:15] Train Step 4820/10000, Batch Size = 128, Examples/Sec = 29078.21, Accuracy = 0.35, Loss = 1.984
[2019-04-29 20:15] Train Step 4830/10000, Batch Size = 128, Examples/Sec = 29305.18, Accuracy = 0.33, Loss = 1.948
[2019-04-29 20:15] Train Step 4840/10000, Batch Size = 128, Examples/Sec = 28884.22, Accuracy = 0.45, Loss = 1.873
[2019-04-29 20:15] Train Step 4850/10000, Batch Size = 128, Examples/Sec = 29043.60, Accuracy = 0.33, Loss = 1.987
[2019-04-29 20:15] Train Step 4860/10000, Batch Size = 128, Examples/Sec = 29391.82, Accuracy = 0.40, Loss = 1.927
[2019-04-29 20:15] Train Step 4870/10000, Batch Size = 128, Examples/Sec = 29048.31, Accuracy = 0.46, Loss = 1.903
[2019-04-29 20:15] Train Step 4880/10000, Batch Size = 128, Examples/Sec = 28982.45, Accuracy = 0.38, Loss = 1.938
[2019-04-29 20:15] Train Step 4890/10000, Batch Size = 128, Examples/Sec = 29023.19, Accuracy = 0.45, Loss = 1.912
[2019-04-29 20:15] Train Step 4900/10000, Batch Size = 128, Examples/Sec = 29241.34, Accuracy = 0.38, Loss = 1.955
[2019-04-29 20:15] Train Step 4910/10000, Batch Size = 128, Examples/Sec = 29092.39, Accuracy = 0.39, Loss = 1.879
[2019-04-29 20:15] Train Step 4920/10000, Batch Size = 128, Examples/Sec = 28837.67, Accuracy = 0.41, Loss = 1.910
[2019-04-29 20:15] Train Step 4930/10000, Batch Size = 128, Examples/Sec = 29305.18, Accuracy = 0.42, Loss = 1.946
[2019-04-29 20:15] Train Step 4940/10000, Batch Size = 128, Examples/Sec = 29190.46, Accuracy = 0.32, Loss = 1.942
[2019-04-29 20:15] Train Step 4950/10000, Batch Size = 128, Examples/Sec = 29246.11, Accuracy = 0.39, Loss = 1.940
[2019-04-29 20:15] Train Step 4960/10000, Batch Size = 128, Examples/Sec = 29054.60, Accuracy = 0.41, Loss = 1.871
[2019-04-29 20:15] Train Step 4970/10000, Batch Size = 128, Examples/Sec = 29244.52, Accuracy = 0.38, Loss = 1.957
[2019-04-29 20:15] Train Step 4980/10000, Batch Size = 128, Examples/Sec = 29161.92, Accuracy = 0.36, Loss = 1.982
[2019-04-29 20:15] Train Step 4990/10000, Batch Size = 128, Examples/Sec = 28666.75, Accuracy = 0.41, Loss = 1.905
[2019-04-29 20:15] Train Step 5000/10000, Batch Size = 128, Examples/Sec = 29084.51, Accuracy = 0.41, Loss = 1.915
[2019-04-29 20:15] Train Step 5010/10000, Batch Size = 128, Examples/Sec = 29366.09, Accuracy = 0.36, Loss = 1.921
[2019-04-29 20:15] Train Step 5020/10000, Batch Size = 128, Examples/Sec = 29478.97, Accuracy = 0.40, Loss = 1.908
[2019-04-29 20:15] Train Step 5030/10000, Batch Size = 128, Examples/Sec = 29068.76, Accuracy = 0.32, Loss = 1.974
[2019-04-29 20:15] Train Step 5040/10000, Batch Size = 128, Examples/Sec = 29070.33, Accuracy = 0.37, Loss = 1.950
[2019-04-29 20:15] Train Step 5050/10000, Batch Size = 128, Examples/Sec = 29308.38, Accuracy = 0.38, Loss = 1.930
[2019-04-29 20:15] Train Step 5060/10000, Batch Size = 128, Examples/Sec = 29445.01, Accuracy = 0.40, Loss = 1.930
[2019-04-29 20:15] Train Step 5070/10000, Batch Size = 128, Examples/Sec = 29060.89, Accuracy = 0.38, Loss = 1.933
[2019-04-29 20:15] Train Step 5080/10000, Batch Size = 128, Examples/Sec = 29005.94, Accuracy = 0.41, Loss = 1.888
[2019-04-29 20:15] Train Step 5090/10000, Batch Size = 128, Examples/Sec = 29358.06, Accuracy = 0.41, Loss = 1.957
[2019-04-29 20:15] Train Step 5100/10000, Batch Size = 128, Examples/Sec = 28682.07, Accuracy = 0.32, Loss = 2.012
[2019-04-29 20:15] Train Step 5110/10000, Batch Size = 128, Examples/Sec = 29292.39, Accuracy = 0.34, Loss = 1.926
[2019-04-29 20:15] Train Step 5120/10000, Batch Size = 128, Examples/Sec = 29351.64, Accuracy = 0.37, Loss = 1.933
[2019-04-29 20:15] Train Step 5130/10000, Batch Size = 128, Examples/Sec = 29037.31, Accuracy = 0.47, Loss = 1.880
[2019-04-29 20:15] Train Step 5140/10000, Batch Size = 128, Examples/Sec = 29211.11, Accuracy = 0.42, Loss = 1.890
[2019-04-29 20:15] Train Step 5150/10000, Batch Size = 128, Examples/Sec = 29192.05, Accuracy = 0.38, Loss = 1.915
[2019-04-29 20:15] Train Step 5160/10000, Batch Size = 128, Examples/Sec = 29375.73, Accuracy = 0.35, Loss = 1.922
[2019-04-29 20:15] Train Step 5170/10000, Batch Size = 128, Examples/Sec = 28951.19, Accuracy = 0.33, Loss = 1.971
[2019-04-29 20:15] Train Step 5180/10000, Batch Size = 128, Examples/Sec = 29141.34, Accuracy = 0.40, Loss = 1.908
[2019-04-29 20:15] Train Step 5190/10000, Batch Size = 128, Examples/Sec = 28944.95, Accuracy = 0.41, Loss = 1.899
[2019-04-29 20:15] Train Step 5200/10000, Batch Size = 128, Examples/Sec = 29547.11, Accuracy = 0.29, Loss = 1.982
[2019-04-29 20:15] Train Step 5210/10000, Batch Size = 128, Examples/Sec = 29035.74, Accuracy = 0.36, Loss = 1.949
[2019-04-29 20:15] Train Step 5220/10000, Batch Size = 128, Examples/Sec = 29053.03, Accuracy = 0.34, Loss = 1.935
[2019-04-29 20:15] Train Step 5230/10000, Batch Size = 128, Examples/Sec = 29276.42, Accuracy = 0.34, Loss = 1.943
[2019-04-29 20:15] Train Step 5240/10000, Batch Size = 128, Examples/Sec = 29013.78, Accuracy = 0.40, Loss = 1.938
[2019-04-29 20:15] Train Step 5250/10000, Batch Size = 128, Examples/Sec = 29001.24, Accuracy = 0.35, Loss = 1.922
[2019-04-29 20:15] Train Step 5260/10000, Batch Size = 128, Examples/Sec = 29067.19, Accuracy = 0.35, Loss = 1.910
[2019-04-29 20:15] Train Step 5270/10000, Batch Size = 128, Examples/Sec = 29297.18, Accuracy = 0.35, Loss = 1.976
[2019-04-29 20:15] Train Step 5280/10000, Batch Size = 128, Examples/Sec = 28998.10, Accuracy = 0.29, Loss = 2.010
[2019-04-29 20:15] Train Step 5290/10000, Batch Size = 128, Examples/Sec = 28985.58, Accuracy = 0.41, Loss = 1.926
[2019-04-29 20:15] Train Step 5300/10000, Batch Size = 128, Examples/Sec = 29136.60, Accuracy = 0.28, Loss = 1.960
[2019-04-29 20:15] Train Step 5310/10000, Batch Size = 128, Examples/Sec = 29327.59, Accuracy = 0.40, Loss = 1.922
[2019-04-29 20:15] Train Step 5320/10000, Batch Size = 128, Examples/Sec = 28935.59, Accuracy = 0.37, Loss = 1.889
[2019-04-29 20:15] Train Step 5330/10000, Batch Size = 128, Examples/Sec = 28960.56, Accuracy = 0.32, Loss = 1.947
[2019-04-29 20:15] Train Step 5340/10000, Batch Size = 128, Examples/Sec = 29230.19, Accuracy = 0.35, Loss = 1.979
[2019-04-29 20:15] Train Step 5350/10000, Batch Size = 128, Examples/Sec = 29260.46, Accuracy = 0.38, Loss = 1.902
[2019-04-29 20:15] Train Step 5360/10000, Batch Size = 128, Examples/Sec = 29176.18, Accuracy = 0.34, Loss = 1.903
[2019-04-29 20:15] Train Step 5370/10000, Batch Size = 128, Examples/Sec = 29222.24, Accuracy = 0.34, Loss = 1.984
[2019-04-29 20:15] Train Step 5380/10000, Batch Size = 128, Examples/Sec = 29271.63, Accuracy = 0.32, Loss = 1.961
[2019-04-29 20:15] Train Step 5390/10000, Batch Size = 128, Examples/Sec = 29300.38, Accuracy = 0.38, Loss = 1.892
[2019-04-29 20:15] Train Step 5400/10000, Batch Size = 128, Examples/Sec = 29079.78, Accuracy = 0.38, Loss = 1.898
[2019-04-29 20:15] Train Step 5410/10000, Batch Size = 128, Examples/Sec = 29135.01, Accuracy = 0.39, Loss = 1.939
[2019-04-29 20:15] Train Step 5420/10000, Batch Size = 128, Examples/Sec = 29324.39, Accuracy = 0.34, Loss = 1.935
[2019-04-29 20:15] Train Step 5430/10000, Batch Size = 128, Examples/Sec = 29049.88, Accuracy = 0.38, Loss = 1.956
[2019-04-29 20:15] Train Step 5440/10000, Batch Size = 128, Examples/Sec = 29276.42, Accuracy = 0.45, Loss = 1.862
[2019-04-29 20:15] Train Step 5450/10000, Batch Size = 128, Examples/Sec = 29231.78, Accuracy = 0.44, Loss = 1.874
